dataset,instance_index,depot,budget_miles,algorithm,collected_prize_excluding_depot,java_raw_prize_including_depot,route_distance_miles,runtime_ms,route,raw_attention_route_distance_miles,repair_applied,feasible_under_java_miles
Capital_Cities.txt,18,"Frankfort,KY",4000,Greedy 2,1081.0,1125,3810.760888,0.106417,"Frankfort,KY -> Indianapolis,IN -> Columbus,OH -> Nashville,TN -> Atlanta,GA -> Columbia,SC -> Annapolis,MD -> Dover,DE -> Trenton,NJ -> Albany,NY -> Concord,NH -> Augusta,ME -> Providence,RI -> Boston,MA -> Lansing,MI -> Springfield,IL -> JeffersonCity,MO -> Frankfort,KY",,,
Capital_Cities.txt,18,"Frankfort,KY",4000,Greedy 1,477.0,521,3852.389609,0.039084,"Frankfort,KY -> Albany,NY -> Annapolis,MD -> Cheyenne,WY -> Nashville,TN -> Indianapolis,IN -> Frankfort,KY",,,
Capital_Cities.txt,19,"Harrisburg,PA",4000,Attention,756.0,,3916.931622,3.222704,"Harrisburg,PA -> Madison,WI -> DesMoines,IA -> Lincoln,NE -> Topeka,KS -> Springfield,IL -> JeffersonCity,MO -> Jackson,MS -> Tallahassee,FL -> Nashville,TN -> Atlanta,GA -> Columbia,SC -> Raleigh,NC -> Dover,DE -> Harrisburg,PA",4006.163805,true,true
Capital_Cities.txt,19,"Harrisburg,PA",4000,P-MARL,1148.0,1172,3973.071411,2431.129416,"Harrisburg,PA -> Annapolis,MD -> Dover,DE -> Trenton,NJ -> Albany,NY -> Concord,NH -> Augusta,ME -> Boston,MA -> Providence,RI -> Hartford,CT -> Columbus,OH -> Indianapolis,IN -> Springfield,IL -> JeffersonCity,MO -> Nashville,TN -> Atlanta,GA -> Columbia,SC -> Raleigh,NC -> Richmond,VA -> Lansing,MI -> Harrisburg,PA",,,
Capital_Cities.txt,19,"Harrisburg,PA",4000,Greedy 2,1040.0,1064,3950.305581,0.141708,"Harrisburg,PA -> Annapolis,MD -> Dover,DE -> Trenton,NJ -> Albany,NY -> Concord,NH -> Augusta,ME -> Providence,RI -> Boston,MA -> Columbus,OH -> Indianapolis,IN -> Nashville,TN -> Atlanta,GA -> Columbia,SC -> Raleigh,NC -> Richmond,VA -> Lansing,MI -> Frankfort,KY -> Charleston,WV -> Harrisburg,PA",,,
Capital_Cities.txt,19,"Harrisburg,PA",4000,Greedy 1,584.0,608,3968.042281,0.11025,"Harrisburg,PA -> Albany,NY -> Annapolis,MD -> Cheyenne,WY -> Nashville,TN -> Indianapolis,IN -> Columbus,OH -> Dover,DE -> Harrisburg,PA",,,
Capital_Cities.txt,0,"Albany,NY",6000,Attention,1125.0,,5948.934918,3.993988,"Albany,NY -> Madison,WI -> DesMoines,IA -> Lincoln,NE -> Topeka,KS -> LittleRock,AR -> Springfield,IL -> JeffersonCity,MO -> BatonRouge,LA -> Jackson,MS -> Tallahassee,FL -> Nashville,TN -> Atlanta,GA -> Columbia,SC -> Indianapolis,IN -> Columbus,OH -> Lansing,MI -> Providence,RI -> Concord,NH -> Boston,MA -> Albany,NY",5948.934918,false,true
Capital_Cities.txt,0,"Albany,NY",6000,P-MARL,1395.0,1595,5380.223822,3461.208458,"Albany,NY -> Annapolis,MD -> Dover,DE -> Trenton,NJ -> Harrisburg,PA -> Columbus,OH -> Indianapolis,IN -> Springfield,IL -> JeffersonCity,MO -> DesMoines,IA -> Lincoln,NE -> Topeka,KS -> OklahomaCity,OK -> Jackson,MS -> BatonRouge,LA -> LittleRock,AR -> Nashville,TN -> Atlanta,GA -> Columbia,SC -> Raleigh,NC -> Richmond,VA -> Concord,NH -> Augusta,ME -> Providence,RI -> Boston,MA -> Montpelier,VT -> Hartford,CT -> Albany,NY",,,
Capital_Cities.txt,0,"Albany,NY",6000,Greedy 2,1307.0,1507,5977.992605,0.14425,"Albany,NY -> Concord,NH -> Augusta,ME -> Providence,RI -> Boston,MA -> Annapolis,MD -> Dover,DE -> Trenton,NJ -> Columbus,OH -> Indianapolis,IN -> Nashville,TN -> Atlanta,GA -> Columbia,SC -> Raleigh,NC -> Richmond,VA -> Lansing,MI -> Springfield,IL -> JeffersonCity,MO -> OklahomaCity,OK -> Austin,TX -> Jackson,MS -> Montgomery,AL -> Charleston,WV -> Harrisburg,PA -> Albany,NY",,,
Capital_Cities.txt,0,"Albany,NY",6000,Greedy 1,815.0,1015,5994.186866,0.0435,"Albany,NY -> Annapolis,MD -> Cheyenne,WY -> Nashville,TN -> Indianapolis,IN -> OklahomaCity,OK -> Atlanta,GA -> Columbia,SC -> Columbus,OH -> Concord,NH -> Providence,RI -> Hartford,CT -> Albany,NY",,,
Capital_Cities.txt,1,"Annapolis,MD",6000,Attention,1034.0,,5917.662234,3.787994,"Annapolis,MD -> Madison,WI -> DesMoines,IA -> Lincoln,NE -> Topeka,KS -> LittleRock,AR -> Springfield,IL -> JeffersonCity,MO -> BatonRouge,LA -> Jackson,MS -> Tallahassee,FL -> Nashville,TN -> Atlanta,GA -> Indianapolis,IN -> Columbia,SC -> Columbus,OH -> Raleigh,NC -> Richmond,VA -> Dover,DE -> Annapolis,MD",5917.662234,false,true
Capital_Cities.txt,1,"Annapolis,MD",6000,P-MARL,1549.0,1745,5898.73713,3511.782667,"Annapolis,MD -> Dover,DE -> Trenton,NJ -> Albany,NY -> Boston,MA -> Concord,NH -> Augusta,ME -> Providence,RI -> Hartford,CT -> Columbus,OH -> Indianapolis,IN -> Springfield,IL -> JeffersonCity,MO -> Topeka,KS -> Lincoln,NE -> DesMoines,IA -> Cheyenne,WY -> Denver,CO -> OklahomaCity,OK -> LittleRock,AR -> Jackson,MS -> BatonRouge,LA -> Atlanta,GA -> Nashville,TN -> Columbia,SC -> Raleigh,NC -> Richmond,VA -> Harrisburg,PA -> Annapolis,MD",,,
Capital_Cities.txt,1,"Annapolis,MD",6000,Greedy 2,1347.0,1543,5986.951749,0.145375,"Annapolis,MD -> Dover,DE -> Trenton,NJ -> Albany,NY -> Concord,NH -> Augusta,ME -> Providence,RI -> Boston,MA -> Columbus,OH -> Indianapolis,IN -> Nashville,TN -> Atlanta,GA -> Columbia,SC -> Raleigh,NC -> Richmond,VA -> Lansing,MI -> Springfield,IL -> JeffersonCity,MO -> OklahomaCity,OK -> Austin,TX -> Jackson,MS -> BatonRouge,LA -> Montgomery,AL -> Charleston,WV -> Annapolis,MD",,,
Capital_Cities.txt,1,"Annapolis,MD",6000,Greedy 1,775.0,971,5943.209302,0.036458,"Annapolis,MD -> Albany,NY -> Cheyenne,WY -> Nashville,TN -> Indianapolis,IN -> OklahomaCity,OK -> Atlanta,GA -> Columbia,SC -> Columbus,OH -> Lansing,MI -> Harrisburg,PA -> Annapolis,MD",,,
Capital_Cities.txt,2,"Atlanta,GA",6000,Attention,942.0,,5351.676183,3.634214,"Atlanta,GA -> Madison,WI -> DesMoines,IA -> Topeka,KS -> Lincoln,NE -> Denver,CO -> Cheyenne,WY -> SantaFe,NM -> Austin,TX -> OklahomaCity,OK -> Jackson,MS -> Tallahassee,FL -> Nashville,TN -> Indianapolis,IN -> Columbia,SC -> Atlanta,GA",6049.207393,true,true
Capital_Cities.txt,2,"Atlanta,GA",6000,P-MARL,1395.0,1563,5934.743248,3550.384167,"Atlanta,GA -> Annapolis,MD -> Dover,DE -> Trenton,NJ -> Albany,NY -> Concord,NH -> Boston,MA -> Providence,RI -> Augusta,ME -> Columbus,OH -> Indianapolis,IN -> Springfield,IL -> JeffersonCity,MO -> DesMoines,IA -> Lincoln,NE -> Topeka,KS -> OklahomaCity,OK -> LittleRock,AR -> Jackson,MS -> BatonRouge,LA -> Tallahassee,FL -> Montgomery,AL -> Nashville,TN -> Frankfort,KY -> Lansing,MI -> Atlanta,GA",,,
Capital_Cities.txt,2,"Atlanta,GA",6000,Greedy 2,1408.0,1576,5946.238976,0.111583,"Atlanta,GA -> Nashville,TN -> Indianapolis,IN -> Columbus,OH -> Annapolis,MD -> Dover,DE -> Trenton,NJ -> Albany,NY -> Concord,NH -> Augusta,ME -> Providence,RI -> Boston,MA -> Columbia,SC -> Raleigh,NC -> Richmond,VA -> Lansing,MI -> Springfield,IL -> JeffersonCity,MO -> OklahomaCity,OK -> Austin,TX -> Jackson,MS -> BatonRouge,LA -> Tallahassee,FL -> Montgomery,AL -> Atlanta,GA",,,
Capital_Cities.txt,2,"Atlanta,GA",6000,Greedy 1,665.0,833,5996.589749,0.044583,"Atlanta,GA -> Albany,NY -> Annapolis,MD -> Cheyenne,WY -> Nashville,TN -> Indianapolis,IN -> OklahomaCity,OK -> Columbia,SC -> Montgomery,AL -> Atlanta,GA",,,
Capital_Cities.txt,3,"Augusta,ME",6000,Attention,1068.0,,5937.443099,3.686905,"Augusta,ME -> Madison,WI -> DesMoines,IA -> Lincoln,NE -> Topeka,KS -> LittleRock,AR -> Springfield,IL -> JeffersonCity,MO -> OklahomaCity,OK -> Jackson,MS -> Tallahassee,FL -> Nashville,TN -> Atlanta,GA -> Columbia,SC -> Indianapolis,IN -> Columbus,OH -> Concord,NH -> Boston,MA -> Augusta,ME",5937.443099,false,true
Capital_Cities.txt,3,"Augusta,ME",6000,P-MARL,1441.0,1589,5997.227263,3555.388417,"Augusta,ME -> Annapolis,MD -> Dover,DE -> Trenton,NJ -> Harrisburg,PA -> Richmond,VA -> Raleigh,NC -> Columbia,SC -> Atlanta,GA -> Nashville,TN -> Indianapolis,IN -> Columbus,OH -> Lansing,MI -> Springfield,IL -> JeffersonCity,MO -> DesMoines,IA -> Lincoln,NE -> Topeka,KS -> OklahomaCity,OK -> LittleRock,AR -> Jackson,MS -> BatonRouge,LA -> Montgomery,AL -> Tallahassee,FL -> Providence,RI -> Boston,MA -> Concord,NH -> Augusta,ME",,,
Capital_Cities.txt,3,"Augusta,ME",6000,Greedy 2,1330.0,1478,5852.384237,0.111458,"Augusta,ME -> Concord,NH -> Albany,NY -> Annapolis,MD -> Dover,DE -> Trenton,NJ -> Providence,RI -> Boston,MA -> Columbus,OH -> Indianapolis,IN -> Nashville,TN -> Atlanta,GA -> Columbia,SC -> Raleigh,NC -> Richmond,VA -> Lansing,MI -> Springfield,IL -> JeffersonCity,MO -> OklahomaCity,OK -> Topeka,KS -> Lincoln,NE -> DesMoines,IA -> Madison,WI -> Montpelier,VT -> Augusta,ME",,,
Capital_Cities.txt,3,"Augusta,ME",6000,Greedy 1,821.0,969,5950.87313,0.035792,"Augusta,ME -> Albany,NY -> Annapolis,MD -> Cheyenne,WY -> Nashville,TN -> Indianapolis,IN -> OklahomaCity,OK -> Atlanta,GA -> Columbia,SC -> Concord,NH -> Boston,MA -> Augusta,ME",,,
Capital_Cities.txt,4,"Austin,TX",6000,Attention,736.0,,5951.437181,2.905846,"Austin,TX -> Madison,WI -> DesMoines,IA -> Lincoln,NE -> Denver,CO -> SaltLakeCity,UT -> Phoenix,AZ -> Cheyenne,WY -> OklahomaCity,OK -> Jackson,MS -> Tallahassee,FL -> Nashville,TN -> Austin,TX",6059.109159,true,true
Capital_Cities.txt,4,"Austin,TX",6000,P-MARL,1170.0,1300,5952.685919,3347.664916,"Austin,TX -> Albany,NY -> Concord,NH -> Boston,MA -> Providence,RI -> Augusta,ME -> Annapolis,MD -> Dover,DE -> Trenton,NJ -> Harrisburg,PA -> Richmond,VA -> Raleigh,NC -> Columbia,SC -> Atlanta,GA -> Nashville,TN -> Jackson,MS -> BatonRouge,LA -> LittleRock,AR -> Topeka,KS -> Lincoln,NE -> DesMoines,IA -> JeffersonCity,MO -> Austin,TX",,,
Capital_Cities.txt,4,"Austin,TX",6000,Greedy 2,1433.0,1563,5995.979154,0.093458,"Austin,TX -> OklahomaCity,OK -> JeffersonCity,MO -> Springfield,IL -> Indianapolis,IN -> Columbus,OH -> Nashville,TN -> Atlanta,GA -> Columbia,SC -> Annapolis,MD -> Dover,DE -> Trenton,NJ -> Albany,NY -> Concord,NH -> Augusta,ME -> Providence,RI -> Boston,MA -> Lansing,MI -> Madison,WI -> DesMoines,IA -> Lincoln,NE -> Topeka,KS -> Cheyenne,WY -> Austin,TX",,,
Capital_Cities.txt,4,"Austin,TX",6000,Greedy 1,565.0,695,5680.693806,0.031291,"Austin,TX -> Albany,NY -> Annapolis,MD -> Cheyenne,WY -> Nashville,TN -> Indianapolis,IN -> OklahomaCity,OK -> Austin,TX",,,
Capital_Cities.txt,5,"BatonRouge,LA",6000,Attention,696.0,,5570.664489,2.96092,"BatonRouge,LA -> Madison,WI -> DesMoines,IA -> Lincoln,NE -> Denver,CO -> Phoenix,AZ -> Cheyenne,WY -> SantaFe,NM -> Austin,TX -> OklahomaCity,OK -> Jackson,MS -> Tallahassee,FL -> BatonRouge,LA",6048.723755,true,true
Capital_Cities.txt,5,"BatonRouge,LA",6000,P-MARL,1423.0,1523,5997.669963,3317.752958,"BatonRouge,LA -> Annapolis,MD -> Dover,DE -> Trenton,NJ -> Albany,NY -> Concord,NH -> Boston,MA -> Providence,RI -> Augusta,ME -> Richmond,VA -> Raleigh,NC -> Columbia,SC -> Atlanta,GA -> Nashville,TN -> Indianapolis,IN -> Columbus,OH -> Springfield,IL -> DesMoines,IA -> Lincoln,NE -> Topeka,KS -> OklahomaCity,OK -> Austin,TX -> Jackson,MS -> LittleRock,AR -> BatonRouge,LA",,,
Capital_Cities.txt,5,"BatonRouge,LA",6000,Greedy 2,1423.0,1523,5994.879842,0.084792,"BatonRouge,LA -> Jackson,MS -> Nashville,TN -> Atlanta,GA -> Columbia,SC -> Annapolis,MD -> Dover,DE -> Trenton,NJ -> Albany,NY -> Concord,NH -> Augusta,ME -> Providence,RI -> Boston,MA -> Columbus,OH -> Indianapolis,IN -> Springfield,IL -> JeffersonCity,MO -> OklahomaCity,OK -> Austin,TX -> SantaFe,NM -> Cheyenne,WY -> BatonRouge,LA",,,
Capital_Cities.txt,5,"BatonRouge,LA",6000,Greedy 1,636.0,736,5638.163693,0.035667,"BatonRouge,LA -> Albany,NY -> Annapolis,MD -> Cheyenne,WY -> Nashville,TN -> Indianapolis,IN -> OklahomaCity,OK -> Jackson,MS -> BatonRouge,LA",,,
Capital_Cities.txt,6,"Bismarck,ND",6000,Attention,980.0,,5977.912254,3.546,"Bismarck,ND -> SaintPaul,MN -> Madison,WI -> DesMoines,IA -> Lincoln,NE -> Topeka,KS -> Denver,CO -> Cheyenne,WY -> SantaFe,NM -> Austin,TX -> OklahomaCity,OK -> BatonRouge,LA -> Jackson,MS -> Nashville,TN -> Tallahassee,FL -> Atlanta,GA -> JeffersonCity,MO -> Bismarck,ND",5977.912254,false,true
Capital_Cities.txt,6,"Bismarck,ND",6000,P-MARL,1045.0,1131,5575.413192,3298.627958,"Bismarck,ND -> Annapolis,MD -> Dover,DE -> Trenton,NJ -> Albany,NY -> Concord,NH -> Augusta,ME -> Providence,RI -> Boston,MA -> Columbia,SC -> Atlanta,GA -> Nashville,TN -> Frankfort,KY -> Lansing,MI -> Madison,WI -> SaintPaul,MN -> Cheyenne,WY -> Denver,CO -> Pierre,SD -> Bismarck,ND",,,
Capital_Cities.txt,6,"Bismarck,ND",6000,Greedy 2,1578.0,1664,5957.296735,0.097291,"Bismarck,ND -> Pierre,SD -> Cheyenne,WY -> Denver,CO -> SantaFe,NM -> OklahomaCity,OK -> JeffersonCity,MO -> Springfield,IL -> Indianapolis,IN -> Columbus,OH -> Nashville,TN -> Atlanta,GA -> Columbia,SC -> Annapolis,MD -> Dover,DE -> Trenton,NJ -> Albany,NY -> Concord,NH -> Augusta,ME -> Providence,RI -> Boston,MA -> Lansing,MI -> Madison,WI -> DesMoines,IA -> Lincoln,NE -> Bismarck,ND",,,
Capital_Cities.txt,6,"Bismarck,ND",6000,Greedy 1,620.0,706,5897.01304,0.0335,"Bismarck,ND -> Albany,NY -> Annapolis,MD -> Cheyenne,WY -> Nashville,TN -> Indianapolis,IN -> OklahomaCity,OK -> Pierre,SD -> Bismarck,ND",,,
Capital_Cities.txt,7,"Boise,ID",6000,Attention,742.0,,5959.474552,2.902031,"Boise,ID -> CarsonCity,NV -> Pierre,SD -> Denver,CO -> SaltLakeCity,UT -> Cheyenne,WY -> SantaFe,NM -> OklahomaCity,OK -> Austin,TX -> BatonRouge,LA -> Jackson,MS -> LittleRock,AR -> Topeka,KS -> Boise,ID",5959.474552,false,true
Capital_Cities.txt,7,"Boise,ID",6000,P-MARL,1216.0,1290,5826.727455,2604.019125,"Boise,ID -> SaltLakeCity,UT -> Cheyenne,WY -> Denver,CO -> SantaFe,NM -> OklahomaCity,OK -> Topeka,KS -> JeffersonCity,MO -> Springfield,IL -> Indianapolis,IN -> Columbus,OH -> Lansing,MI -> Madison,WI -> Pierre,SD -> Bismarck,ND -> Helena,MT -> Olympia,WA -> Salem,OR -> CarsonCity,NV -> Sacramento,CA -> Boise,ID",,,
Capital_Cities.txt,7,"Boise,ID",6000,Greedy 2,1256.0,1330,5950.337457,0.096583,"Boise,ID -> Helena,MT -> SaltLakeCity,UT -> Cheyenne,WY -> Denver,CO -> SantaFe,NM -> OklahomaCity,OK -> JeffersonCity,MO -> Springfield,IL -> Indianapolis,IN -> Columbus,OH -> Nashville,TN -> Atlanta,GA -> Columbia,SC -> Raleigh,NC -> Richmond,VA -> Lansing,MI -> Madison,WI -> Pierre,SD -> Boise,ID",,,
Capital_Cities.txt,7,"Boise,ID",6000,Greedy 1,562.0,636,5884.130457,0.032708,"Boise,ID -> Albany,NY -> Annapolis,MD -> Cheyenne,WY -> Helena,MT -> Salem,OR -> SaltLakeCity,UT -> Boise,ID",,,
Capital_Cities.txt,8,"Boston,MA",6000,Attention,1274.0,,5962.50973,3.899813,"Boston,MA -> Madison,WI -> DesMoines,IA -> Lincoln,NE -> Topeka,KS -> LittleRock,AR -> Springfield,IL -> JeffersonCity,MO -> BatonRouge,LA -> Jackson,MS -> Tallahassee,FL -> Nashville,TN -> Atlanta,GA -> Columbia,SC -> Indianapolis,IN -> Columbus,OH -> Annapolis,MD -> Albany,NY -> Augusta,ME -> Concord,NH -> Boston,MA",5962.509730,false,true
Capital_Cities.txt,8,"Boston,MA",6000,P-MARL,1527.0,1583,5927.828466,3520.142583,"Boston,MA -> Concord,NH -> Augusta,ME -> Albany,NY -> Annapolis,MD -> Dover,DE -> Trenton,NJ -> Richmond,VA -> Raleigh,NC -> Columbia,SC -> Atlanta,GA -> Nashville,TN -> Indianapolis,IN -> Columbus,OH -> Lansing,MI -> Springfield,IL -> JeffersonCity,MO -> Topeka,KS -> Lincoln,NE -> OklahomaCity,OK -> LittleRock,AR -> Jackson,MS -> BatonRouge,LA -> Tallahassee,FL -> Montgomery,AL -> Providence,RI -> Boston,MA",,,
Capital_Cities.txt,8,"Boston,MA",6000,Greedy 2,1398.0,1454,5998.930695,0.120709,"Boston,MA -> Providence,RI -> Albany,NY -> Concord,NH -> Augusta,ME -> Annapolis,MD -> Dover,DE -> Trenton,NJ -> Columbus,OH -> Indianapolis,IN -> Nashville,TN -> Atlanta,GA -> Columbia,SC -> Raleigh,NC -> Richmond,VA -> Lansing,MI -> Springfield,IL -> JeffersonCity,MO -> OklahomaCity,OK -> Topeka,KS -> Lincoln,NE -> DesMoines,IA -> Madison,WI -> Frankfort,KY -> Hartford,CT -> Boston,MA",,,
Capital_Cities.txt,8,"Boston,MA",6000,Greedy 1,870.0,926,5953.243048,0.041875,"Boston,MA -> Albany,NY -> Annapolis,MD -> Cheyenne,WY -> Nashville,TN -> Indianapolis,IN -> OklahomaCity,OK -> Atlanta,GA -> Columbia,SC -> Columbus,OH -> Concord,NH -> Boston,MA",,,
Capital_Cities.txt,9,"CarsonCity,NV",6000,Attention,640.0,,5857.79688,2.626657,"CarsonCity,NV -> Boise,ID -> Pierre,SD -> Denver,CO -> SaltLakeCity,UT -> Phoenix,AZ -> Cheyenne,WY -> SantaFe,NM -> OklahomaCity,OK -> Austin,TX -> Sacramento,CA -> CarsonCity,NV",5857.796880,false,true
Capital_Cities.txt,9,"CarsonCity,NV",6000,P-MARL,1153.0,1191,5862.937633,2506.855125,"CarsonCity,NV -> Cheyenne,WY -> Denver,CO -> SantaFe,NM -> OklahomaCity,OK -> Topeka,KS -> Lincoln,NE -> DesMoines,IA -> Springfield,IL -> Indianapolis,IN -> Columbus,OH -> Nashville,TN -> Atlanta,GA -> Montgomery,AL -> Jackson,MS -> BatonRouge,LA -> Austin,TX -> Phoenix,AZ -> Sacramento,CA -> CarsonCity,NV",,,
Capital_Cities.txt,9,"CarsonCity,NV",6000,Greedy 2,1159.0,1197,5995.258819,0.067875,"CarsonCity,NV -> Salem,OR -> Olympia,WA -> Helena,MT -> SaltLakeCity,UT -> Cheyenne,WY -> Denver,CO -> SantaFe,NM -> OklahomaCity,OK -> JeffersonCity,MO -> Springfield,IL -> Indianapolis,IN -> Columbus,OH -> Nashville,TN -> Jackson,MS -> LittleRock,AR -> CarsonCity,NV",,,
Capital_Cities.txt,9,"CarsonCity,NV",6000,Greedy 1,549.0,587,5934.885406,0.034375,"CarsonCity,NV -> Albany,NY -> Annapolis,MD -> Cheyenne,WY -> Helena,MT -> Salem,OR -> Olympia,WA -> CarsonCity,NV",,,
Capital_Cities.txt,10,"Charleston,WV",6000,Attention,1112.0,,5986.475049,3.622293,"Charleston,WV -> Madison,WI -> DesMoines,IA -> Lincoln,NE -> Topeka,KS -> Denver,CO -> Cheyenne,WY -> SantaFe,NM -> Austin,TX -> OklahomaCity,OK -> BatonRouge,LA -> Jackson,MS -> Tallahassee,FL -> Nashville,TN -> Atlanta,GA -> Indianapolis,IN -> Columbia,SC -> Raleigh,NC -> Charleston,WV",5986.475049,false,true
Capital_Cities.txt,10,"Charleston,WV",6000,P-MARL,1567.0,1583,5863.658472,3611.411,"Charleston,WV -> Annapolis,MD -> Dover,DE -> Trenton,NJ -> Albany,NY -> Concord,NH -> Augusta,ME -> Providence,RI -> Boston,MA -> Hartford,CT -> Harrisburg,PA -> Richmond,VA -> Raleigh,NC -> Columbia,SC -> JeffersonCity,MO -> DesMoines,IA -> Lincoln,NE -> Topeka,KS -> OklahomaCity,OK -> LittleRock,AR -> Jackson,MS -> BatonRouge,LA -> Atlanta,GA -> Nashville,TN -> Frankfort,KY -> Indianapolis,IN -> Springfield,IL -> Lansing,MI -> Columbus,OH -> Charleston,WV",,,
Capital_Cities.txt,10,"Charleston,WV",6000,Greedy 2,1464.0,1480,5994.016585,0.12475,"Charleston,WV -> Columbus,OH -> Indianapolis,IN -> Nashville,TN -> Atlanta,GA -> Columbia,SC -> Annapolis,MD -> Dover,DE -> Trenton,NJ -> Albany,NY -> Concord,NH -> Augusta,ME -> Providence,RI -> Boston,MA -> Lansing,MI -> Springfield,IL -> JeffersonCity,MO -> OklahomaCity,OK -> Austin,TX -> Jackson,MS -> BatonRouge,LA -> Tallahassee,FL -> Montgomery,AL -> Raleigh,NC -> Charleston,WV",,,
Capital_Cities.txt,10,"Charleston,WV",6000,Greedy 1,830.0,846,5963.211249,0.032458,"Charleston,WV -> Albany,NY -> Annapolis,MD -> Cheyenne,WY -> Nashville,TN -> Indianapolis,IN -> OklahomaCity,OK -> Atlanta,GA -> Columbia,SC -> Columbus,OH -> Frankfort,KY -> Charleston,WV",,,
Capital_Cities.txt,11,"Cheyenne,WY",6000,Attention,893.0,,5889.094989,3.32427,"Cheyenne,WY -> SaintPaul,MN -> Madison,WI -> DesMoines,IA -> Lincoln,NE -> Topeka,KS -> Denver,CO -> SaltLakeCity,UT -> Phoenix,AZ -> SantaFe,NM -> OklahomaCity,OK -> Austin,TX -> BatonRouge,LA -> Jackson,MS -> Nashville,TN -> JeffersonCity,MO -> Cheyenne,WY",5889.094989,false,true
Capital_Cities.txt,11,"Cheyenne,WY",6000,P-MARL,1265.0,1457,5504.708057,3246.775166,"Cheyenne,WY -> Indianapolis,IN -> Columbus,OH -> Annapolis,MD -> Dover,DE -> Trenton,NJ -> Concord,NH -> Boston,MA -> Providence,RI -> Albany,NY -> Augusta,ME -> Richmond,VA -> Raleigh,NC -> Columbia,SC -> Atlanta,GA -> Nashville,TN -> Jackson,MS -> BatonRouge,LA -> LittleRock,AR -> Topeka,KS -> Lincoln,NE -> Denver,CO -> Cheyenne,WY",,,
Capital_Cities.txt,11,"Cheyenne,WY",6000,Greedy 2,1526.0,1718,5896.427078,0.096583,"Cheyenne,WY -> Denver,CO -> SantaFe,NM -> OklahomaCity,OK -> JeffersonCity,MO -> Springfield,IL -> Indianapolis,IN -> Columbus,OH -> Nashville,TN -> Atlanta,GA -> Columbia,SC -> Annapolis,MD -> Dover,DE -> Trenton,NJ -> Albany,NY -> Concord,NH -> Augusta,ME -> Providence,RI -> Boston,MA -> Lansing,MI -> Madison,WI -> DesMoines,IA -> Lincoln,NE -> Topeka,KS -> Pierre,SD -> Cheyenne,WY",,,
Capital_Cities.txt,11,"Cheyenne,WY",6000,Greedy 1,695.0,887,5984.452096,0.034834,"Cheyenne,WY -> Albany,NY -> Annapolis,MD -> Nashville,TN -> Helena,MT -> Salem,OR -> SaltLakeCity,UT -> SantaFe,NM -> Denver,CO -> Cheyenne,WY",,,
Capital_Cities.txt,12,"Columbia,SC",6000,Attention,1298.0,,5941.448682,4.28319,"Columbia,SC -> Madison,WI -> DesMoines,IA -> Lincoln,NE -> Topeka,KS -> Springfield,IL -> JeffersonCity,MO -> BatonRouge,LA -> Jackson,MS -> Tallahassee,FL -> Nashville,TN -> Atlanta,GA -> Indianapolis,IN -> Columbus,OH -> Annapolis,MD -> Albany,NY -> Augusta,ME -> Concord,NH -> Providence,RI -> Trenton,NJ -> Dover,DE -> Raleigh,NC -> Columbia,SC",5941.448682,false,true
Capital_Cities.txt,12,"Columbia,SC",6000,P-MARL,1493.0,1657,5919.744169,3399.556125,"Columbia,SC -> Annapolis,MD -> Dover,DE -> Trenton,NJ -> Albany,NY -> Concord,NH -> Boston,MA -> Providence,RI -> Augusta,ME -> Lansing,MI -> Springfield,IL -> JeffersonCity,MO -> Topeka,KS -> Lincoln,NE -> DesMoines,IA -> OklahomaCity,OK -> LittleRock,AR -> Jackson,MS -> BatonRouge,LA -> Tallahassee,FL -> Montgomery,AL -> Atlanta,GA -> Nashville,TN -> Indianapolis,IN -> Columbus,OH -> Raleigh,NC -> Columbia,SC",,,
Capital_Cities.txt,12,"Columbia,SC",6000,Greedy 2,1382.0,1546,5729.301834,0.08925,"Columbia,SC -> Atlanta,GA -> Nashville,TN -> Indianapolis,IN -> Columbus,OH -> Annapolis,MD -> Dover,DE -> Trenton,NJ -> Albany,NY -> Concord,NH -> Augusta,ME -> Providence,RI -> Boston,MA -> Lansing,MI -> Springfield,IL -> JeffersonCity,MO -> OklahomaCity,OK -> Austin,TX -> Jackson,MS -> BatonRouge,LA -> Tallahassee,FL -> Montgomery,AL -> Raleigh,NC -> Columbia,SC",,,
Capital_Cities.txt,12,"Columbia,SC",6000,Greedy 1,722.0,886,5947.519918,0.0365,"Columbia,SC -> Albany,NY -> Annapolis,MD -> Cheyenne,WY -> Nashville,TN -> Indianapolis,IN -> OklahomaCity,OK -> Atlanta,GA -> Tallahassee,FL -> Montgomery,AL -> Columbia,SC",,,
Capital_Cities.txt,13,"Columbus,OH",6000,Attention,1076.0,,5370.054931,3.795862,"Columbus,OH -> Madison,WI -> DesMoines,IA -> Lincoln,NE -> Topeka,KS -> Denver,CO -> Cheyenne,WY -> SantaFe,NM -> Austin,TX -> OklahomaCity,OK -> BatonRouge,LA -> Jackson,MS -> Tallahassee,FL -> Nashville,TN -> Atlanta,GA -> Columbia,SC -> Indianapolis,IN -> Columbus,OH",6070.218737,true,true
